1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-47.43,21.18,14.69,27.74,156.83,0.12,148.1,29.66,137.43,35.64,you
-47.44,21.3,14.7,28.02,156.69,0.08,148.09,29.62,137.51,35.6,you
-47.41,21.43,14.51,28.32,156.52,0.13,148.03,29.64,137.59,35.6,you
-47.36,21.4,14.71,28.28,156.34,-0.06,147.85,29.51,137.48,35.57,you
-47.36,21.41,14.99,28.38,156.11,-0.3,147.73,29.53,137.4,35.69,you
-47.02,21.53,15.11,28.63,155.76,-0.26,147.54,29.55,137.37,35.81,you
-46.95,21.57,15.27,28.53,155.79,-0.43,147.58,29.33,137.39,35.64,you
-46.94,21.61,15.42,28.49,155.82,-0.39,147.71,29.24,137.54,35.59,you
-47.02,21.73,15.22,28.84,155.81,-0.48,147.68,29.05,137.5,35.51,you
-47.06,21.59,15.24,28.58,155.84,-0.67,147.65,28.78,137.57,35.31,you
-47.11,21.64,15.37,28.52,155.76,-0.8,147.56,28.59,137.55,35.14,you
-47.06,21.62,15.37,28.74,155.84,-0.95,147.79,28.56,137.79,35.07,you
-46.71,21.67,15.72,29.07,155.7,-0.96,147.66,28.72,137.71,35.08,you
-46.75,21.62,15.45,29.25,155.8,-0.98,147.71,28.57,137.66,34.78,you
-46.58,21.57,15.67,29.31,155.85,-0.9,147.74,28.59,137.59,34.64,you
-46.57,21.73,15.65,29.63,156.03,-0.89,147.84,28.5,137.56,34.51,you
-46.82,21.77,15.84,29.75,156.36,-0.79,147.95,28.39,137.55,34.38,you
-46.9,21.63,15.82,29.64,156.61,-1.01,148.05,28.05,137.6,34.09,you
-46.91,21.72,15.82,29.6,156.64,-1.11,148.07,27.88,137.62,33.91,you
-46.92,21.83,15.78,29.74,156.8,-1.32,148.05,27.43,137.56,33.49,you
-47.08,21.82,15.3,29.79,157.07,-1.38,148.16,27.19,137.55,33.3,you
-47.29,21.97,15.2,29.83,157.31,-1.43,148.32,26.88,137.73,32.96,you
-47.47,22.09,14.99,29.93,157.49,-1.51,148.38,26.63,137.7,32.68,you
-47.7,22.17,14.8,30.09,157.6,-1.36,148.5,26.8,137.72,32.87,you
-47.71,22.3,14.74,30.18,157.56,-1.52,148.46,26.69,137.71,32.79,you
-47.63,22.29,14.83,30.12,157.53,-1.59,148.45,26.64,137.71,32.85,you
-47.62,22.2,14.81,29.97,157.5,-1.83,148.5,26.5,137.8,32.84,you
-47.68,22.21,14.85,29.82,157.51,-2.06,148.64,26.38,138.07,32.83,you
-47.57,22.35,14.75,29.72,157.36,-2.17,148.64,26.17,138.22,32.73,you
-47.56,22.25,14.97,29.49,157.27,-2.3,148.57,26.11,138.26,32.71,you
-47.68,22.07,14.58,29.58,157.36,-2.35,148.59,26.2,138.25,32.78,you
-47.64,22.01,14.3,29.57,157.28,-2.3,148.64,26.42,138.38,32.99,you
-47.54,22.23,14.31,29.26,157.03,-2.25,148.48,26.54,138.35,33.12,you
-47.66,22.44,14.15,29.65,156.92,-1.95,148.42,26.88,138.34,33.36,you
-47.58,22.49,14.24,30.02,156.74,-1.78,148.26,27.17,138.14,33.57,you
-47.68,22.2,14.28,30.21,156.84,-1.63,148.19,27.53,137.99,33.88,you
-47.79,21.97,14.02,30.21,157.05,-1.77,148.32,27.49,138.05,33.84,you
-47.67,21.88,14.48,29.89,156.99,-2.1,148.27,27.19,138.01,33.6,you
-47.61,21.7,14.45,29.78,156.94,-2.36,148.21,27.01,137.97,33.47,you
-47.69,21.62,14.03,29.61,156.96,-2.43,148.12,26.89,137.9,33.47,you
-47.58,21.69,14.28,29.67,156.76,-2.35,147.95,26.89,137.87,33.52,you
-47.61,21.79,14.15,29.76,156.57,-2.32,147.78,26.96,137.8,33.6,you
-47.65,21.91,13.97,30.07,156.38,-2.02,147.6,27.3,137.68,33.92,you
-47.79,21.93,14.11,30.22,156.3,-1.82,147.48,27.52,137.6,34.11,you
-47.68,21.94,14.47,30.0,156.03,-1.75,147.38,27.64,137.62,34.22,you
-47.62,21.94,14.33,29.9,155.95,-1.77,147.22,27.52,137.53,34.18,you
-47.51,21.88,14.27,29.77,155.91,-1.77,147.18,27.53,137.52,34.21,you
-47.53,21.83,14.1,29.81,155.99,-1.73,147.3,27.71,137.69,34.39,you
-47.44,21.91,14.19,29.87,155.95,-1.61,147.32,27.81,137.74,34.48,you
-47.34,21.95,14.45,29.75,155.81,-1.7,147.23,27.81,137.74,34.49,you
-47.41,21.89,14.08,30.0,155.89,-1.55,147.31,27.89,137.82,34.61,you
