1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-30.52,-32.6,4.04,-65.26,48.64,-55.39,66.42,43.86,72.42,49.07,victory
-30.45,-32.53,4.54,-65.64,49.01,-55.46,66.36,43.7,72.35,48.9,victory
-30.51,-32.41,5.02,-65.58,49.41,-55.2,66.31,43.6,72.31,48.79,victory
-30.5,-32.38,4.95,-65.25,49.3,-54.8,66.45,43.66,72.39,48.82,victory
-30.31,-32.45,4.9,-65.19,49.1,-54.69,66.4,43.82,72.39,48.96,victory
-30.35,-32.44,5.17,-64.93,49.26,-54.34,66.59,43.98,72.57,49.06,victory
-30.31,-32.45,5.64,-64.9,49.56,-54.23,66.86,44.03,72.74,49.13,victory
-30.19,-32.53,6.29,-65.26,50.19,-54.41,66.78,43.93,72.65,49.18,victory
-30.31,-32.54,6.46,-65.57,50.16,-54.46,66.72,43.85,72.56,49.11,victory
-30.44,-32.55,6.06,-65.32,49.8,-54.37,66.82,43.94,72.51,49.12,victory
-30.69,-32.67,5.37,-65.04,49.15,-54.18,66.85,44.2,72.55,49.32,victory
-30.68,-32.93,4.36,-65.02,48.39,-54.39,66.84,44.34,72.64,49.53,victory
-30.68,-33.04,4.33,-65.17,48.3,-54.56,66.72,44.35,72.64,49.62,victory
-31.0,-33.12,4.39,-64.58,48.05,-54.4,66.72,44.42,72.66,49.6,victory
-31.12,-33.14,3.72,-64.09,47.36,-54.21,66.86,44.64,72.76,49.67,victory
-31.21,-33.27,3.02,-63.94,46.69,-54.22,66.67,44.59,72.47,49.6,victory
-31.39,-33.42,2.21,-63.72,46.22,-54.22,66.75,44.64,72.63,49.68,victory
-31.15,-33.24,3.11,-64.34,46.62,-54.25,66.78,44.63,72.69,49.76,victory
-31.03,-33.05,3.83,-64.46,47.23,-54.1,66.73,44.57,72.61,49.68,victory
-30.92,-32.76,4.42,-64.4,47.84,-54.02,66.83,44.6,72.68,49.63,victory
-31.16,-32.72,3.93,-64.13,47.68,-53.89,67.09,44.77,72.85,49.7,victory
-31.09,-32.73,3.89,-64.29,47.45,-54.03,67.13,44.58,72.87,49.54,victory
-30.95,-32.61,4.49,-64.64,47.93,-54.26,67.06,44.46,72.8,49.5,victory
-30.82,-32.45,4.74,-64.68,48.35,-54.23,67.16,44.46,72.81,49.55,victory
-30.84,-32.37,4.69,-64.69,48.36,-54.19,67.31,44.5,73.05,49.61,victory
-30.95,-32.39,4.66,-64.53,48.39,-54.06,67.48,44.54,73.21,49.55,victory
-30.86,-32.38,4.56,-64.77,48.52,-54.2,67.39,44.51,73.17,49.53,victory
-30.97,-32.32,4.55,-64.85,48.69,-54.36,67.4,44.32,73.16,49.34,victory
